event_id,transaction_id,booking_id,provider_id,event_type,resource_type,status,message,timestamp
EVT0001465,TXN000229,BK000146,PROV00146,provider_called,transport,pending,request timed out,2027-01-09T01:58:00
EVT0001466,TXN000258,BK000823,PROV00145,booking_confirmed,transport,failure,provider unavailable,2026-10-09T02:36:00
EVT0001467,TXN000090,BK000256,PROV00041,availability_checked,flight_seat,pending,resource unavailable,2026-11-09T12:19:00
EVT0001468,TXN000450,BK000205,PROV00036,availability_checked,activity_slot,pending,rollback completed,2026-11-06T05:33:00
EVT0001469,TXN000914,BK000297,PROV00188,rollback_success,activity_slot,failure,rollback initiated,2026-11-10T11:25:00
EVT0001470,TXN000480,BK000828,PROV00053,payment_failure,activity_slot,pending,request timed out,2027-03-20T17:31:00
EVT0001471,TXN000088,BK000227,PROV00225,rollback_started,flight_seat,success,request timed out,2026-11-15T19:32:00
EVT0001472,TXN000413,BK000561,PROV00051,rollback_success,activity_slot,failure,payment rejected,2027-02-06T02:53:00
EVT0001473,TXN000164,BK000848,PROV00105,booking_started,flight_seat,success,operation completed,2026-11-02T12:11:00
EVT0001474,TXN000196,BK000526,PROV00219,provider_success,flight_seat,pending,provider unavailable,2027-03-10T22:31:00
EVT0001475,TXN000844,BK000660,PROV00153,provider_success,transport,success,resource unavailable,2026-11-09T07:08:00
EVT0001476,TXN000407,BK000922,PROV00284,booking_started,transport,success,rollback completed,2027-02-22T19:47:00
EVT0001477,TXN000918,BK000401,PROV00258,resource_locked,hotel_room,failure,resource unavailable,2027-02-28T23:38:00
EVT0001478,TXN000185,BK000912,PROV00165,availability_checked,transport,pending,rollback completed,2026-10-05T04:30:00
EVT0001479,TXN000041,BK000093,PROV00113,payment_started,transport,failure,payment rejected,2027-01-03T22:15:00
EVT0001480,TXN000933,BK000951,PROV00104,rollback_started,activity_slot,pending,resource unavailable,2026-12-26T13:31:00
EVT0001481,TXN000824,BK000347,PROV00104,provider_success,flight_seat,pending,resource unavailable,2026-12-13T12:37:00
EVT0001482,TXN000928,BK000716,PROV00147,payment_failure,hotel_room,pending,provider unavailable,2026-10-23T16:12:00
EVT0001483,TXN000362,BK000186,PROV00107,provider_called,transport,failure,resource unavailable,2026-10-19T16:59:00
EVT0001484,TXN000341,BK000187,PROV00286,payment_failure,flight_seat,pending,request timed out,2027-02-26T09:28:00
EVT0001485,TXN000824,BK000488,PROV00148,rollback_failure,hotel_room,success,rollback initiated,2026-10-03T08:34:00
EVT0001486,TXN000637,BK000903,PROV00169,payment_failure,activity_slot,success,rollback initiated,2027-03-26T10:42:00
EVT0001487,TXN000425,BK000685,PROV00139,provider_failure,hotel_room,pending,operation completed,2027-01-03T03:02:00
EVT0001488,TXN000213,BK000880,PROV00126,provider_failure,hotel_room,failure,operation completed,2026-12-15T14:27:00
EVT0001489,TXN000408,BK000815,PROV00161,payment_failure,flight_seat,pending,request timed out,2027-01-24T15:44:00
EVT0001490,TXN000657,BK000541,PROV00047,payment_success,hotel_room,success,request timed out,2027-02-04T16:49:00
EVT0001491,TXN000793,BK000354,PROV00146,rollback_failure,hotel_room,success,resource unavailable,2026-11-16T13:58:00
EVT0001492,TXN000813,BK000669,PROV00139,availability_checked,transport,success,rollback completed,2026-11-05T14:08:00
EVT0001493,TXN000955,BK000842,PROV00116,provider_failure,activity_slot,failure,resource unavailable,2027-03-26T12:31:00
EVT0001494,TXN000173,BK000222,PROV00048,provider_called,transport,pending,resource unavailable,2026-10-10T06:13:00
EVT0001495,TXN000414,BK000906,PROV00300,provider_failure,hotel_room,pending,request timed out,2026-12-16T03:21:00
EVT0001496,TXN000924,BK000904,PROV00259,booking_cancelled,transport,success,provider unavailable,2026-12-26T04:03:00
EVT0001497,TXN000305,BK000459,PROV00018,provider_called,activity_slot,success,request timed out,2026-11-27T10:01:00
EVT0001498,TXN000788,BK000608,PROV00229,provider_called,hotel_room,pending,resource unavailable,2027-03-21T00:36:00
EVT0001499,TXN000996,BK000659,PROV00057,booking_confirmed,activity_slot,failure,rollback completed,2026-12-28T10:14:00
EVT0001500,TXN000810,BK000460,PROV00039,availability_checked,activity_slot,success,rollback initiated,2026-12-23T20:17:00
